"SECONDS";"PID";"VALUE";"UNITS"
"45037.348968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45037.536968";"Absolutdruck Einlasskanal";"65";"kPa"
"45037.536968";"Berechneter Boost";"-0.36325";"bar"
"45037.562968";"Durchschnittsgeschwindigkeit (GPS)";"62.2756454683798";"km/h"
"45037.562968";"Geschwindigkeit (GPS)";"90.4466903686523";"km/h"
"45037.572968";"Durchschnittsgeschwindigkeit (GPS)";"62.2763512628233";"km/h"
"45037.572968";"Geschwindigkeit (GPS)";"90.4466903686523";"km/h"
"45037.925968";"Kühlmitteltemperatur";"85";"℃"
"45038.115968";"Berechneter momentaner Kraftstoffverbrauch";"8.45598266824318";"L/100km"
"45038.115968";"Durchschnittsgeschwindigkeit";"69.3931927629949";"km/h"
"45038.115968";"Fahrzeugbeschleunigung";"-0.228763998706761";"m_sec2"
"45038.115968";"Geschwindigkeit";"91";"km/h"
"45038.115968";"zurückgelegte Strecke";"7.56753709175";"km"
"45038.115968";"zurückgelegte Strecke (gesamt)";"46.1496685000278";"km"
"45038.305968";"Berechneter Kraftstoffmengenfluss";"8.20527069337436";"L/h"
"45038.305968";"Durchschnittsverbrauch";"6.29527135977328";"L/100km"
"45038.305968";"Durchschnittsverbrauch (gesamt)";"6.36988416850536";"L/100km"
"45038.305968";"Kraftstoffkosten";"0.633608003585619";"€"
"45038.305968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45038.305968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"17.3651127248513";"kW"
"45038.305968";"Motordrehzahl";"2859";"rpm"
"45038.305968";"verbrauchte Kraftstoffmenge";"0.476396995177157";"L"
"45038.305968";"verbrauchte Kraftstoffmenge (gesamt)";"2.93968042760098";"L"
"45038.493968";"Abs. Drosselklappenstellung";"22.7450980392157";"%"
"45038.493968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45038.552968";"Durchschnittsgeschwindigkeit (GPS)";"62.3452377371036";"km/h"
"45038.552968";"Geschwindigkeit (GPS)";"90.2328071594238";"km/h"
"45038.564968";"Durchschnittsgeschwindigkeit (GPS)";"62.3460875146175";"km/h"
"45038.564968";"Geschwindigkeit (GPS)";"90.2328071594238";"km/h"
"45038.692968";"Absolutdruck Einlasskanal";"67";"kPa"
"45038.692968";"Berechneter Boost";"-0.34325";"bar"
"45039.084968";"Berechneter momentaner Kraftstoffverbrauch";"9.11696743708263";"L/100km"
"45039.084968";"Durchschnittsgeschwindigkeit";"69.4439309662486";"km/h"
"45039.084968";"Fahrzeugbeschleunigung";"-0.187072396463697";"m_sec2"
"45039.084968";"Geschwindigkeit";"90";"km/h"
"45039.084968";"zurückgelegte Strecke";"7.59176272925";"km"
"45039.084968";"zurückgelegte Strecke (gesamt)";"46.1738941375278";"km"
"45039.285968";"Berechneter Kraftstoffmengenfluss";"8.41632455252";"L/h"
"45039.285968";"Durchschnittsverbrauch";"6.30537393414775";"L/100km"
"45039.285968";"Durchschnittsverbrauch (gesamt)";"6.37150605477134";"L/100km"
"45039.285968";"Kraftstoffkosten";"0.63665640760239";"€"
"45039.285968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45039.285968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"17.8117736812093";"kW"
"45039.285968";"Motordrehzahl";"2845";"rpm"
"45039.285968";"verbrauchte Kraftstoffmenge";"0.478689028272473";"L"
"45039.285968";"verbrauchte Kraftstoffmenge (gesamt)";"2.94197246069629";"L"
"45039.493968";"Abs. Drosselklappenstellung";"23.1372549019608";"%"
"45039.493968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45039.570968";"Durchschnittsgeschwindigkeit (GPS)";"62.4173477039038";"km/h"
"45039.570968";"Geschwindigkeit (GPS)";"90.5709045410156";"km/h"
"45039.581968";"Durchschnittsgeschwindigkeit (GPS)";"62.4180586172548";"km/h"
"45039.581968";"Geschwindigkeit (GPS)";"90.5709045410156";"km/h"
"45039.706968";"Absolutdruck Einlasskanal";"68";"kPa"
"45039.706968";"Berechneter Boost";"-0.33325";"bar"
"45040.121968";"Kühlmitteltemperatur";"86";"℃"
"45040.335968";"Berechneter momentaner Kraftstoffverbrauch";"9.35147172502222";"L/100km"
"45040.335968";"Durchschnittsgeschwindigkeit";"69.5090986147773";"km/h"
"45040.335968";"Fahrzeugbeschleunigung";"-0.123277024826366";"m_sec2"
"45040.335968";"Geschwindigkeit";"90";"km/h"
"45040.335968";"zurückgelegte Strecke";"7.62305552925";"km"
"45040.335968";"zurückgelegte Strecke (gesamt)";"46.2051869375278";"km"
"45040.529968";"Berechneter Kraftstoffmengenfluss";"8.53593645721153";"L/h"
"45040.529968";"Durchschnittsverbrauch";"6.31818744247568";"L/100km"
"45040.529968";"Durchschnittsverbrauch (gesamt)";"6.3735752732427";"L/100km"
"45040.529968";"Kraftstoffkosten";"0.640579786452088";"€"
"45040.529968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45040.529968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"18.0649127043838";"kW"
"45040.529968";"Motordrehzahl";"2843";"rpm"
"45040.529968";"verbrauchte Kraftstoffmenge";"0.481638937182021";"L"
"45040.529968";"verbrauchte Kraftstoffmenge (gesamt)";"2.94492236960584";"L"
"45040.561968";"Durchschnittsgeschwindigkeit (GPS)";"62.4852380290011";"km/h"
"45040.561968";"Geschwindigkeit (GPS)";"89.7964988708496";"km/h"
"45040.574968";"Durchschnittsgeschwindigkeit (GPS)";"62.4861210750586";"km/h"
"45040.574968";"Geschwindigkeit (GPS)";"89.7964988708496";"km/h"
"45040.726968";"Abs. Drosselklappenstellung";"43.1372549019608";"%"
"45040.726968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45040.928968";"Absolutdruck Einlasskanal";"89";"kPa"
"45040.928968";"Berechneter Boost";"-0.12325";"bar"
"45041.336968";"Berechneter momentaner Kraftstoffverbrauch";"9.38014995297971";"L/100km"
"45041.336968";"Durchschnittsgeschwindigkeit";"69.5634645173902";"km/h"
"45041.336968";"Geschwindigkeit";"91";"km/h"
"45041.336968";"zurückgelegte Strecke";"7.64836622375";"km"
"45041.336968";"zurückgelegte Strecke (gesamt)";"46.2304976320278";"km"
"45041.540968";"Berechneter Kraftstoffmengenfluss";"11.2781354061862";"L/h"
"45041.540968";"Durchschnittsverbrauch";"6.33867768505015";"L/100km"
"45041.540968";"Durchschnittsverbrauch (gesamt)";"6.37693485150197";"L/100km"
"45041.540968";"Kraftstoffkosten";"0.644791026517353";"€"
"45041.540968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45041.540968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"23.8683280507373";"kW"
"45041.540968";"Motordrehzahl";"2870";"rpm"
"45041.540968";"verbrauchte Kraftstoffmenge";"0.484805283095754";"L"
"45041.540968";"verbrauchte Kraftstoffmenge (gesamt)";"2.94808871551957";"L"
"45041.571968";"Durchschnittsgeschwindigkeit (GPS)";"62.5570688146168";"km/h"
"45041.571968";"Geschwindigkeit (GPS)";"90.9807975769043";"km/h"
"45041.583968";"Durchschnittsgeschwindigkeit (GPS)";"62.5579025781422";"km/h"
"45041.583968";"Geschwindigkeit (GPS)";"90.9807975769043";"km/h"
"45041.753968";"Abs. Drosselklappenstellung";"30.9803921568627";"%"
"45041.753968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45041.953968";"Absolutdruck Einlasskanal";"81";"kPa"
"45041.953968";"Berechneter Boost";"-0.20325";"bar"
"45042.367968";"Kühlmitteltemperatur";"87";"℃"
"45042.554968";"Durchschnittsgeschwindigkeit (GPS)";"62.626178449175";"km/h"
"45042.554968";"Geschwindigkeit (GPS)";"90.8053733825684";"km/h"
"45042.563968";"Durchschnittsgeschwindigkeit (GPS)";"62.6267813740097";"km/h"
"45042.563968";"Geschwindigkeit (GPS)";"90.8053733825684";"km/h"
"45042.582968";"Berechneter momentaner Kraftstoffverbrauch";"12.3935553914134";"L/100km"
"45042.582968";"Durchschnittsgeschwindigkeit";"69.6307150147646";"km/h"
"45042.582968";"Geschwindigkeit";"91";"km/h"
"45042.582968";"zurückgelegte Strecke";"7.67985226166667";"km"
"45042.582968";"zurückgelegte Strecke (gesamt)";"46.2619836699445";"km"
"45042.781968";"Berechneter Kraftstoffmengenfluss";"10.3144405254932";"L/h"
"45042.781968";"Durchschnittsverbrauch";"6.35898230920317";"L/100km"
"45042.781968";"Durchschnittsverbrauch (gesamt)";"6.38027954048535";"L/100km"
"45042.781968";"Kraftstoffkosten";"0.649519394100789";"€"
"45042.781968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45042.781968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"21.828825533275";"kW"
"45042.781968";"Motordrehzahl";"2884";"rpm"
"45042.781968";"verbrauchte Kraftstoffmenge";"0.488360446692322";"L"
"45042.781968";"verbrauchte Kraftstoffmenge (gesamt)";"2.95164387911614";"L"
"45042.984968";"Abs. Drosselklappenstellung";"21.9607843137255";"%"
"45042.984968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45043.182968";"Absolutdruck Einlasskanal";"64";"kPa"
"45043.182968";"Berechneter Boost";"-0.37325";"bar"
"45043.555968";"Durchschnittsgeschwindigkeit (GPS)";"62.6949004736597";"km/h"
"45043.555968";"Geschwindigkeit (GPS)";"90.2503921508789";"km/h"
"45043.565968";"Durchschnittsgeschwindigkeit (GPS)";"62.6955505248874";"km/h"
"45043.565968";"Geschwindigkeit (GPS)";"90.2503921508789";"km/h"
"45043.568968";"Berechneter momentaner Kraftstoffverbrauch";"11.3345500280145";"L/100km"
"45043.568968";"Durchschnittsgeschwindigkeit";"69.6836346627501";"km/h"
"45043.568968";"Fahrzeugbeschleunigung";"0.0619437707997426";"m_sec2"
"45043.568968";"Geschwindigkeit";"91";"km/h"
"45043.568968";"zurückgelegte Strecke";"7.70476957580555";"km"
"45043.568968";"zurückgelegte Strecke (gesamt)";"46.2869009840834";"km"
"45043.755968";"Berechneter Kraftstoffmengenfluss";"8.08186158535929";"L/h"
"45043.755968";"Durchschnittsverbrauch";"6.36681373823064";"L/100km"
"45043.755968";"Durchschnittsverbrauch (gesamt)";"6.38157167033272";"L/100km"
"45043.755968";"Kraftstoffkosten";"0.652429276042366";"€"
"45043.755968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45043.755968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"17.103937542211";"kW"
"45043.755968";"Motordrehzahl";"2860";"rpm"
"45043.755968";"verbrauchte Kraftstoffmenge";"0.490548327851403";"L"
"45043.755968";"verbrauchte Kraftstoffmenge (gesamt)";"2.95383176027522";"L"
"45043.955968";"Abs. Drosselklappenstellung";"24.3137254901961";"%"
"45043.955968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45044.159968";"Absolutdruck Einlasskanal";"71";"kPa"
"45044.159968";"Berechneter Boost";"-0.30325";"bar"
"45044.544968";"Durchschnittsgeschwindigkeit (GPS)";"62.7663573272727";"km/h"
"45044.544968";"Geschwindigkeit (GPS)";"91.8667900085449";"km/h"
"45044.549968";"Kühlmitteltemperatur";"87";"℃"
"45044.561968";"Durchschnittsgeschwindigkeit (GPS)";"62.7675571381015";"km/h"
"45044.561968";"Geschwindigkeit (GPS)";"91.8667900085449";"km/h"
"45044.760968";"Berechneter momentaner Kraftstoffverbrauch";"8.8811665773179";"L/100km"
"45044.760968";"Durchschnittsgeschwindigkeit";"69.7472515275349";"km/h"
"45044.760968";"Fahrzeugbeschleunigung";"0.0627825943454073";"m_sec2"
"45044.760968";"Geschwindigkeit";"91";"km/h"
"45044.760968";"zurückgelegte Strecke";"7.73488756522222";"km"
"45044.760968";"zurückgelegte Strecke (gesamt)";"46.3170189735";"km"
"45044.972968";"Berechneter Kraftstoffmengenfluss";"8.95954539542142";"L/h"
"45044.972968";"Durchschnittsverbrauch";"6.38116432208257";"L/100km"
"45044.972968";"Durchschnittsverbrauch (gesamt)";"6.38395860446185";"L/100km"
"45044.972968";"Kraftstoffkosten";"0.656455927934665";"€"
"45044.972968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45044.972968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"18.9614117034002";"kW"
"45044.972968";"Motordrehzahl";"2858";"rpm"
"45044.972968";"verbrauchte Kraftstoffmenge";"0.493575885665161";"L"
"45044.972968";"verbrauchte Kraftstoffmenge (gesamt)";"2.95685931808898";"L"
"45045.168968";"Abs. Drosselklappenstellung";"24.3137254901961";"%"
"45045.168968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45045.364968";"Absolutdruck Einlasskanal";"71";"kPa"
"45045.364968";"Berechneter Boost";"-0.30325";"bar"
"45045.564968";"Durchschnittsgeschwindigkeit (GPS)";"62.8399092500082";"km/h"
"45045.564968";"Geschwindigkeit (GPS)";"91.9456237792969";"km/h"
"45045.576968";"Durchschnittsgeschwindigkeit (GPS)";"62.8407653827382";"km/h"
"45045.576968";"Geschwindigkeit (GPS)";"91.9456237792969";"km/h"
"45045.811968";"Berechneter momentaner Kraftstoffverbrauch";"9.84565428068288";"L/100km"
"45045.811968";"Durchschnittsgeschwindigkeit";"69.8030798657645";"km/h"
"45045.811968";"Fahrzeugbeschleunigung";"0";"m_sec2"
"45045.811968";"Geschwindigkeit";"91";"km/h"
"45045.811968";"zurückgelegte Strecke";"7.76146735836111";"km"
"45045.811968";"zurückgelegte Strecke (gesamt)";"46.3435987666389";"km"
"45046.042968";"Berechneter Kraftstoffmengenfluss";"8.97835479793105";"L/h"
"45046.042968";"Durchschnittsverbrauch";"6.39371259053675";"L/100km"
"45046.042968";"Durchschnittsverbrauch (gesamt)";"6.38605854290326";"L/100km"
"45046.042968";"Kraftstoffkosten";"0.660007067883572";"€"
"45046.042968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45046.042968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"19.0012187258706";"kW"
"45046.042968";"Motordrehzahl";"2864";"rpm"
"45046.042968";"verbrauchte Kraftstoffmenge";"0.496245915701934";"L"
"45046.042968";"verbrauchte Kraftstoffmenge (gesamt)";"2.95952934812575";"L"
"45046.248968";"Abs. Drosselklappenstellung";"24.3137254901961";"%"
"45046.248968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45046.444968";"Absolutdruck Einlasskanal";"71";"kPa"
"45046.444968";"Berechneter Boost";"-0.30325";"bar"
"45046.564968";"Durchschnittsgeschwindigkeit (GPS)";"62.914863648327";"km/h"
"45046.564968";"Geschwindigkeit (GPS)";"93.2629943847656";"km/h"
"45046.575968";"Durchschnittsgeschwindigkeit (GPS)";"62.9156380869007";"km/h"
"45046.575968";"Geschwindigkeit (GPS)";"93.2629943847656";"km/h"
"45046.813968";"Kühlmitteltemperatur";"87";"℃"
"45047.007968";"Berechneter momentaner Kraftstoffverbrauch";"9.86632395377038";"L/100km"
"45047.007968";"Durchschnittsgeschwindigkeit";"69.8662423354723";"km/h"
"45047.007968";"Fahrzeugbeschleunigung";"0";"m_sec2"
"45047.007968";"Geschwindigkeit";"91";"km/h"
"45047.007968";"zurückgelegte Strecke";"7.79170867552778";"km"
"45047.007968";"zurückgelegte Strecke (gesamt)";"46.3738400838056";"km"
"45047.215968";"Berechneter Kraftstoffmengenfluss";"8.9720849970945";"L/h"
"45047.215968";"Durchschnittsverbrauch";"6.40640976535156";"L/100km"
"45047.215968";"Durchschnittsverbrauch (gesamt)";"6.38819690702109";"L/100km"
"45047.215968";"Kraftstoffkosten";"0.663894484684086";"€"
"45047.215968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45047.215968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"18.9879497183805";"kW"
"45047.215968";"Motordrehzahl";"2862";"rpm"
"45047.215968";"verbrauchte Kraftstoffmenge";"0.499168785476756";"L"
"45047.215968";"verbrauchte Kraftstoffmenge (gesamt)";"2.96245221790058";"L"
"45047.432968";"Abs. Drosselklappenstellung";"30.1960784313725";"%"
"45047.432968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45047.556968";"Durchschnittsgeschwindigkeit (GPS)";"62.9848590837699";"km/h"
"45047.556968";"Geschwindigkeit (GPS)";"91.6104858398437";"km/h"
"45047.566968";"Durchschnittsgeschwindigkeit (GPS)";"62.9856099610999";"km/h"
"45047.566968";"Geschwindigkeit (GPS)";"91.6104858398437";"km/h"
"45047.631968";"Absolutdruck Einlasskanal";"83";"kPa"
"45047.631968";"Berechneter Boost";"-0.18325";"bar"
"45048.025968";"Berechneter momentaner Kraftstoffverbrauch";"9.85943406274121";"L/100km"
"45048.025968";"Durchschnittsgeschwindigkeit";"69.9196690841911";"km/h"
"45048.025968";"Fahrzeugbeschleunigung";"0";"m_sec2"
"45048.025968";"Geschwindigkeit";"91";"km/h"
"45048.025968";"zurückgelegte Strecke";"7.8174296865";"km"
"45048.025968";"zurückgelegte Strecke (gesamt)";"46.3995610947778";"km"
"45048.216968";"Berechneter Kraftstoffmengenfluss";"10.5104821854527";"L/h"
"45048.216968";"Durchschnittsverbrauch";"6.42271215101642";"L/100km"
"45048.216968";"Durchschnittsverbrauch (gesamt)";"6.39095364014029";"L/100km"
"45048.216968";"Kraftstoffkosten";"0.667781038474761";"€"
"45048.216968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45048.216968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"22.2437156266285";"kW"
"45048.216968";"Motordrehzahl";"2868";"rpm"
"45048.216968";"verbrauchte Kraftstoffmenge";"0.502091006372";"L"
"45048.216968";"verbrauchte Kraftstoffmenge (gesamt)";"2.96537443879582";"L"
"45048.407968";"Abs. Drosselklappenstellung";"31.7647058823529";"%"
"45048.407968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45048.546968";"Durchschnittsgeschwindigkeit (GPS)";"63.0570320738502";"km/h"
"45048.546968";"Geschwindigkeit (GPS)";"92.6894256591797";"km/h"
"45048.576968";"Durchschnittsgeschwindigkeit (GPS)";"63.0591902303987";"km/h"
"45048.576968";"Geschwindigkeit (GPS)";"92.6894256591797";"km/h"
"45048.597968";"Absolutdruck Einlasskanal";"84";"kPa"
"45048.597968";"Berechneter Boost";"-0.17325";"bar"
"45048.980968";"Kühlmitteltemperatur";"88";"℃"
"45049.168968";"Berechneter momentaner Kraftstoffverbrauch";"11.5499804235744";"L/100km"
"45049.168968";"Durchschnittsgeschwindigkeit";"69.9793724155013";"km/h"
"45049.168968";"Fahrzeugbeschleunigung";"0";"m_sec2"
"45049.168968";"Geschwindigkeit";"91";"km/h"
"45049.168968";"zurückgelegte Strecke";"7.84632745691666";"km"
"45049.168968";"zurückgelegte Strecke (gesamt)";"46.4284588651945";"km"
"45049.364968";"Berechneter Kraftstoffmengenfluss";"10.7038746337912";"L/h"
"45049.364968";"Durchschnittsverbrauch";"6.44256697305451";"L/100km"
"45049.364968";"Durchschnittsverbrauch (gesamt)";"6.39432883693329";"L/100km"
"45049.364968";"Kraftstoffkosten";"0.672321518778238";"€"
"45049.364968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45049.364968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"22.6529990970988";"kW"
"45049.364968";"Motordrehzahl";"2886";"rpm"
"45049.364968";"verbrauchte Kraftstoffmenge";"0.505504901337021";"L"
"45049.364968";"verbrauchte Kraftstoffmenge (gesamt)";"2.96878833376084";"L"
"45049.545968";"Durchschnittsgeschwindigkeit (GPS)";"63.1307283574227";"km/h"
"45049.545968";"Geschwindigkeit (GPS)";"93.2246315002441";"km/h"
"45049.553968";"Durchschnittsgeschwindigkeit (GPS)";"63.131352468768";"km/h"
"45049.553968";"Geschwindigkeit (GPS)";"93.2246315002441";"km/h"
"45049.582968";"Abs. Drosselklappenstellung";"32.5490196078431";"%"
"45049.582968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"45049.792968";"Absolutdruck Einlasskanal";"84";"kPa"
"45049.792968";"Berechneter Boost";"-0.17325";"bar"
"45050.192968";"Berechneter momentaner Kraftstoffverbrauch";"11.6346463410774";"L/100km"
"45050.192968";"Durchschnittsgeschwindigkeit";"70.0350984365205";"km/h"
"45050.192968";"Fahrzeugbeschleunigung";"0.0634023220339617";"m_sec2"
"45050.192968";"Geschwindigkeit";"92";"km/h"
"45050.192968";"zurückgelegte Strecke";"7.87249731436111";"km"
"45050.192968";"zurückgelegte Strecke (gesamt)";"46.4546287226389";"km"
"45050.375968";"Berechneter Kraftstoffmengenfluss";"10.7446724927557";"L/h"
"45050.375968";"Durchschnittsverbrauch";"6.45946596080035";"L/100km"
"45050.375968";"Durchschnittsverbrauch (gesamt)";"6.39721982163133";"L/100km"
"45050.375968";"Kraftstoffkosten";"0.676333308100483";"€"
"45050.375968";"Kraftstoffkosten (gesamt)";"3.61";"€"
"45050.375968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"22.7393410894994";"kW"
"45050.375968";"Motordrehzahl";"2897";"rpm"
"45050.375968";"verbrauchte Kraftstoffmenge";"0.508521284286077";"L"
"45050.375968";"verbrauchte Kraftstoffmenge (gesamt)";"2.9718047167099";"L"
"45050.547968";"Durchschnittsgeschwindigkeit (GPS)";"63.2037758163431";"km/h"
"45050.547968";"Geschwindigkeit (GPS)";"92.9785034179688";"km/h"
"45050.552968";"Durchschnittsgeschwindigkeit (GPS)";"63.2041406540227";"km/h"
"45050.552968";"Geschwindigkeit (GPS)";"92.9785034179688";"km/h"
